faiss_id,doc_id,chunk_id,formato,fenomeno,posicion,num_tokens,fuente,texto
4009,reporte_map2.osm.md,reporte_map2.osm.md-chunk-082,markdown,,82,438,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1747591474
id: 12847472801
lat: 1.7002877
version: 1
visible: False
lon: -76.5719539
changeset: 166442967.0
name: Interrapidisimo
amenity: post_office
osm_type: node
```

## Página 657 · Fragmento 1
*67 tokens · origen: ? *

```
timestamp: 1752373921
id: 12996665695
lat: 1.6990781
version: 1
visible: False
lon: -76.5715141
changeset: 168857023.0
amenity: grave_yard
religion: cementerio_de_santa_rosa
osm_type: node
```

## Página 658 · Fragmento 1
*65 tokens · origen: ? *

```
timestamp: 1755533952
id: 13078313146
lat: 1.7024557
version: 1
visible: False
lon: -76.5743435
changeset: 170626120.0
name: Piedra grande
amenity: place_of_worship
osm_type: node
```

## Página 659 · Fragmento 1
*62 tokens · origen: ? *

```
timestamp: 1755718050
id: 13085111417
lat: 1.7062051
version: 2
visible: False
lon: -76.5656624
changeset: 170744305.0
name: Mirador Bella vista
tourism: viewpoint
osm_type: node
```

## Página 660 · Fragmento 1
*77 tokens · origen: ? *

```
timestamp: 1757110881
id: 13120309094
lat: 1.7011846
tags: {""internet_access:fee"":""no""}
version: 2
visible: False
lon: -76.5719339
changeset: 171519783.0
name: Gabriel Garcia Marquez
amenity: library
osm_type: node
```

## Página 661 · Fragmento 1
*46 tokens · origen: ?"
4010,reporte_map2.osm.md,reporte_map2.osm.md-chunk-083,markdown,,83,474,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1757110881
id: 13120309094
lat: 1.7011846
tags: {""internet_access:fee"":""no""}
version: 2
visible: False
lon: -76.5719339
changeset: 171519783.0
name: Gabriel Garcia Marquez
amenity: library
osm_type: node
```

## Página 661 · Fragmento 1
*46 tokens · origen: ? *

```
timestamp: 1749519091
id: 1393695658
version: 1
visible: False
name: Auditorio principal Colegio Agricola Jose Acevedo y Gomez
amenity: school
osm_type: way
```

## Página 662 · Fragmento 1
*48 tokens · origen: ? *

```
timestamp: 1749519471
id: 1393695685
version: 3
visible: False
name: Salones de clase Colegio Agrícola Jose Acevedo y Gomez
amenity: school
osm_type: way
```

## Página 663 · Fragmento 1
*48 tokens · origen: ? *

```
timestamp: 1749519471
id: 1393695772
version: 3
visible: False
name: Salones de clase Colegio Agrícola Jose Acevedo y Gomez
amenity: school
osm_type: way
```

## Página 664 · Fragmento 1
*36 tokens · origen: ? *

```
timestamp: 1752373921
id: 1414354007
version: 1
visible: False
amenity: grave_yard
religion: christian
osm_type: way
```

## Página 665 · Fragmento 1
*35 tokens · origen: ? *

```
timestamp: 1778170606
id: 1425351091
version: 2
visible: False
tourism: hotel
osm_type: way
building: house
```

## Página 666 · Fragmento 1
*37 tokens · origen: ? *

```
timestamp: 1778170606
id: 1425351092
version: 2
visible: False
amenity: fast_food
osm_type: way
building: house
```

## Página 667 · Fragmento 1
*34 tokens · origen: ?"
4011,reporte_map2.osm.md,reporte_map2.osm.md-chunk-084,markdown,,84,472,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1778170606
id: 1425351092
version: 2
visible: False
amenity: fast_food
osm_type: way
building: house
```

## Página 667 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1778170606
id: 1425351268
version: 2
visible: False
osm_type: way
building: house
shop: yes
```

## Página 668 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1778170126
id: 1425688472
version: 2
visible: False
tourism: hotel
osm_type: way
building: house
```

## Página 669 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1778170126
id: 1425688477
version: 2
visible: False
osm_type: way
building: house
shop: stationery
```

## Página 670 · Fragmento 1
*49 tokens · origen: ? *

```
timestamp: 1756496284
id: 1425920513
tags: {""townhall:type"":""city""}
version: 1
visible: False
amenity: townhall
osm_type: way
building: yes
```

## Página 671 · Fragmento 1
*49 tokens · origen: ? *

```
timestamp: 1756496284
id: 1425920514
tags: {""townhall:type"":""city""}
version: 1
visible: False
amenity: townhall
osm_type: way
building: yes
```

## Página 672 · Fragmento 1
*33 tokens · origen: ? *

```
timestamp: 1778170126
id: 1436771047
version: 2
visible: False
osm_type: way
building: house
shop: yes
```

## Página 673 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777492997
id: 1506161962
version: 1
visible: False
amenity: restaurant
osm_type: way
building: yes
```

## Página 674 · Fragmento 1
*34 tokens · origen: ?"
4012,reporte_map2.osm.md,reporte_map2.osm.md-chunk-085,markdown,,85,498,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1777492997
id: 1506161962
version: 1
visible: False
amenity: restaurant
osm_type: way
building: yes
```

## Página 674 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777492997
id: 1506161963
version: 1
visible: False
amenity: bar
osm_type: way
building: yes
```

## Página 675 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777492997
id: 1506161964
version: 1
visible: False
amenity: cafe
osm_type: way
building: yes
```

## Página 676 · Fragmento 1
*36 tokens · origen: ? *

```
timestamp: 1777498108
id: 1506281063
version: 1
visible: False
amenity: nightclub
osm_type: way
building: yes
```

## Página 677 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777498108
id: 1506281064
version: 1
visible: False
osm_type: way
building: yes
shop: yes
```

## Página 678 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777498619
id: 1506282718
version: 1
visible: False
osm_type: way
building: yes
shop: yes
```

## Página 679 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777498619
id: 1506282719
version: 1
visible: False
osm_type: way
building: yes
shop: yes
```

## Página 680 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777498619
id: 1506282721
version: 1
visible: False
osm_type: way
building: yes
shop: yes
```

## Página 681 · Fragmento 1
*35 tokens · origen: ? *

```
timestamp: 1777499923
id: 1506290581
version: 1
visible: False
tourism: hotel
osm_type: way
building: yes
```

## Página 682 · Fragmento 1
*34 tokens · origen: ?"
4013,reporte_map2.osm.md,reporte_map2.osm.md-chunk-086,markdown,,86,449,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1777499923
id: 1506290581
version: 1
visible: False
tourism: hotel
osm_type: way
building: yes
```

## Página 682 · Fragmento 1
*34 tokens · origen: ? *

```
timestamp: 1777561715
id: 1506940030
version: 1
visible: False
tourism: hotel
osm_type: way
building: yes
```

## Página 683 · Fragmento 1
*35 tokens · origen: ? *

```
timestamp: 1777562275
id: 1506955485
version: 1
visible: False
amenity: courthouse
osm_type: way
building: yes
```

## Página 684 · Fragmento 1
*80 tokens · origen: ? *

```
timestamp: 1778169684
id: 1506959002
tags: {""brand"":""Banco Agrario"",""brand:wikidata"":""Q20013358"",""official_name"":""Banco Agrario de Colombia""}
version: 2
visible: False
name: Banco Agrario
amenity: bank
osm_type: way
building: house
```

## Página 685 · Fragmento 1
*33 tokens · origen: ? *

```
timestamp: 1777563563
id: 1506959006
version: 1
visible: False
osm_type: way
building: yes
shop: kiosk
```

## Página 686 · Fragmento 1
*31 tokens · origen: ? *

```
timestamp: 1777572316
id: 1507036985
version: 1
visible: False
amenity: marketplace
osm_type: way
```

## Página 687 · Fragmento 1
*54 tokens · origen: ? *

```
timestamp: 1778169513
id: 1510319161
tags: {""community_centre"":""parish_hall""}
version: 1
visible: False
amenity: community_centre
osm_type: way
building: yes
```

## Página 688 · Fragmento 1
*55 tokens · origen: ?"
4014,reporte_map2.osm.md,reporte_map2.osm.md-chunk-087,markdown,,87,449,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1778169513
id: 1510319161
tags: {""community_centre"":""parish_hall""}
version: 1
visible: False
amenity: community_centre
osm_type: way
building: yes
```

## Página 688 · Fragmento 1
*55 tokens · origen: ? *

```
timestamp: 1778169513
id: 1510319162
tags: {""community_centre"":""parish_hall""}
version: 1
visible: False
amenity: community_centre
osm_type: way
building: yes
```

## Página 689 · Fragmento 1
*35 tokens · origen: ? *

```
timestamp: 1778169684
id: 1510319635
version: 1
visible: False
amenity: nightclub
osm_type: way
building: yes
```

## Página 690 · Fragmento 1
*35 tokens · origen: ? *

```
timestamp: 1778170126
id: 1510321759
version: 1
visible: False
amenity: police
osm_type: way
building: yes
```

## Página 691 · Fragmento 1
*33 tokens · origen: ? *

```
timestamp: 1778170126
id: 1510321760
version: 1
visible: False
osm_type: way
building: yes
shop: yes
```

## Página 692 · Fragmento 1
*55 tokens · origen: ? *

```
timestamp: 1779209359
id: 1517163688
tags: {""community_centre"":""community_hall""}
version: 1
visible: False
amenity: community_centre
osm_type: way
building: yes
```

## Página 693 · Fragmento 1
*35 tokens · origen: ? *

```
timestamp: 1779209359
id: 1517163689
version: 1
visible: False
amenity: library
osm_type: way
building: yes
```

## Página 694 · Fragmento 1
*45 tokens · origen: ?"
4015,reporte_map2.osm.md,reporte_map2.osm.md-chunk-088,markdown,,88,452,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1779209359
id: 1517163689
version: 1
visible: False
amenity: library
osm_type: way
building: yes
```

## Página 694 · Fragmento 1
*45 tokens · origen: ? *

```
timestamp: 1779209359
id: 1517163690
tags: {""education"":""kindergarten""}
version: 1
visible: False
amenity: kindergarten
osm_type: way
```

## Página 695 · Fragmento 1
*35 tokens · origen: ? *

```
timestamp: 1779211531
id: 1517170201
version: 1
visible: False
osm_type: way
building: yes
shop: greengrocer
```

## Página 696 · Fragmento 1
*33 tokens · origen: ? *

```
timestamp: 1779211531
id: 1517170202
version: 1
visible: False
osm_type: way
building: yes
shop: general
```

## Página 697 · Fragmento 1
*33 tokens · origen: ? *

```
timestamp: 1779211531
id: 1517170203
version: 1
visible: False
osm_type: way
building: yes
shop: yes
```

## Página 698 · Fragmento 1
*145 tokens · origen: ? *

```
timestamp: 1749519695
id: 19232394
tags: {""type"":""multipolygon"",""members"":[{""member_id"":1393695752,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1393697027,""member_type"":""way"",""member_role"":""outer""}]}
version: 1
changeset: 167423315.0
name: Salones de clase Colegio Agrícola Jose Acevedo y Gomez
amenity: school
osm_type: relation
```

## Página 699 · Fragmento 1
*50 tokens · origen: ?"
4016,reporte_map2.osm.md,reporte_map2.osm.md-chunk-089,markdown,,89,444,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1749519695
id: 19232394
tags: {""type"":""multipolygon"",""members"":[{""member_id"":1393695752,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1393697027,""member_type"":""way"",""member_role"":""outer""}]}
version: 1
changeset: 167423315.0
name: Salones de clase Colegio Agrícola Jose Acevedo y Gomez
amenity: school
osm_type: relation
```

## Página 699 · Fragmento 1
*50 tokens · origen: ? *

```
natural: water
water: river
id: 844161801
timestamp: 1761769187
version: 8
tags: {""visible"":false,""name"":""Caqueta""}
osm_type: way
```

## Página 700 · Fragmento 1
*71 tokens · origen: ? *

```
natural: wood
id: 1161217586
timestamp: 1744418890
version: 2
tags: {""visible"":false,""name"":""Cerran\u00EDa la Vieja- \u00C1rea protegida"",""source"":""Maxar""}
osm_type: way
```

## Página 701 · Fragmento 1
*37 tokens · origen: ? *

```
natural: wood
id: 1377332300
timestamp: 1755804068
version: 3
tags: {""visible"":false}
osm_type: way
```

## Página 702 · Fragmento 1
*37 tokens · origen: ? *

```
natural: wood
id: 1377332304
timestamp: 1747324272
version: 2
tags: {""visible"":false}
osm_type: way
```

## Página 703 · Fragmento 1
*36 tokens · origen: ?"
4017,reporte_map2.osm.md,reporte_map2.osm.md-chunk-090,markdown,,90,474,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
natural: wood
id: 1377332304
timestamp: 1747324272
version: 2
tags: {""visible"":false}
osm_type: way
```

## Página 703 · Fragmento 1
*36 tokens · origen: ? *

```
natural: wood
id: 1387053638
timestamp: 1755695744
version: 3
tags: {""visible"":false}
osm_type: way
```

## Página 704 · Fragmento 1
*36 tokens · origen: ? *

```
natural: wood
id: 1387053643
timestamp: 1755804764
version: 2
tags: {""visible"":false}
osm_type: way
```

## Página 705 · Fragmento 1
*36 tokens · origen: ? *

```
natural: mud
id: 1394048200
timestamp: 1749595150
version: 1
tags: {""visible"":false}
osm_type: way
```

## Página 706 · Fragmento 1
*36 tokens · origen: ? *

```
natural: rock
id: 1510317326
timestamp: 1778169176
version: 1
tags: {""visible"":false}
osm_type: way
```

## Página 707 · Fragmento 1
*167 tokens · origen: ? *

```
natural: water
water: river
id: 11576358
timestamp: 1639924364
version: 2
tags: {""type"":""multipolygon"",""members"":[{""member_id"":843757932,""member_type"":""way"",""member_role"":""inner""},{""member_id"":843757933,""member_type"":""way"",""member_role"":""inner""},{""member_id"":843752211,""member_type"":""way"",""member_role"":""outer""}]}
osm_type: relation
changeset: 115127374.0
```

## Página 708 · Fragmento 1
*73 tokens · origen: ?"
4018,reporte_map2.osm.md,reporte_map2.osm.md-chunk-091,markdown,,91,471,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
natural: water
water: river
id: 11576358
timestamp: 1639924364
version: 2
tags: {""type"":""multipolygon"",""members"":[{""member_id"":843757932,""member_type"":""way"",""member_role"":""inner""},{""member_id"":843757933,""member_type"":""way"",""member_role"":""inner""},{""member_id"":843752211,""member_type"":""way"",""member_role"":""outer""}]}
osm_type: relation
changeset: 115127374.0
```

## Página 708 · Fragmento 1
*73 tokens · origen: ? *

```
timestamp: 1757115631
id: 13122016843
lat: 1.7000456
tags: {""name"":""Matadero Municipal""}
version: 1
visible: False
lon: -76.571659
changeset: 171521037.0
industrial: slaughterhouse
landuse: industrial
osm_type: node
```

## Página 709 · Fragmento 1
*50 tokens · origen: ? *

```
timestamp: 1783470769
id: 686013347
tags: {""visible"":false,""source"":""DigitalGlobe Premium""}
version: 7
landuse: residential
osm_type: way
```

## Página 710 · Fragmento 1
*38 tokens · origen: ? *

```
timestamp: 1783470538
id: 686013348
tags: {""visible"":false}
version: 2
landuse: residential
osm_type: way
```

## Página 711 · Fragmento 1
*38 tokens · origen: ? *

```
timestamp: 1783470769
id: 686015414
tags: {""visible"":false}
version: 3
landuse: meadow
osm_type: way
```

## Página 712 · Fragmento 1
*38 tokens · origen: ?"
4019,reporte_map2.osm.md,reporte_map2.osm.md-chunk-092,markdown,,92,438,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1783470769
id: 686015414
tags: {""visible"":false}
version: 3
landuse: meadow
osm_type: way
```

## Página 712 · Fragmento 1
*38 tokens · origen: ? *

```
timestamp: 1749520101
id: 686235636
tags: {""visible"":false}
version: 2
landuse: meadow
osm_type: way
```

## Página 713 · Fragmento 1
*38 tokens · origen: ? *

```
timestamp: 1749520101
id: 686235637
tags: {""visible"":false}
version: 2
landuse: farmyard
osm_type: way
```

## Página 714 · Fragmento 1
*50 tokens · origen: ? *

```
timestamp: 1749520101
id: 686235638
tags: {""visible"":false,""source"":""DigitalGlobe Premium""}
version: 3
landuse: meadow
osm_type: way
```

## Página 715 · Fragmento 1
*50 tokens · origen: ? *

```
timestamp: 1556339286
id: 686235645
tags: {""visible"":false,""source"":""DigitalGlobe Premium""}
version: 1
landuse: meadow
osm_type: way
```

## Página 716 · Fragmento 1
*40 tokens · origen: ? *

```
timestamp: 1755804068
id: 1377332299
tags: {""visible"":false}
version: 2
landuse: meadow
osm_type: way
```

## Página 717 · Fragmento 1
*37 tokens · origen: ? *

```
timestamp: 1749498154
id: 1393638198
tags: {""visible"":false}
version: 1
landuse: construction
osm_type: way
```

## Página 718 · Fragmento 1
*51 tokens · origen: ?"
4020,reporte_map2.osm.md,reporte_map2.osm.md-chunk-093,markdown,,93,455,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
timestamp: 1749498154
id: 1393638198
tags: {""visible"":false}
version: 1
landuse: construction
osm_type: way
```

## Página 718 · Fragmento 1
*51 tokens · origen: ? *

```
timestamp: 1777475406
id: 1505903685
tags: {""visible"":false,""building"":""yes""}
version: 1
industrial: slaughterhouse
landuse: industrial
osm_type: way
```

## Página 719 · Fragmento 1
*40 tokens · origen: ? *

```
timestamp: 1777500398
id: 1506291950
tags: {""visible"":false}
version: 1
landuse: recreation_ground
osm_type: way
```

## Página 720 · Fragmento 1
*40 tokens · origen: ? *

```
timestamp: 1777563563
id: 1506959007
tags: {""visible"":false}
version: 1
landuse: recreation_ground
osm_type: way
```

## Página 721 · Fragmento 1
*47 tokens · origen: ? *

```
highway: residential
name: Carrera 7
id: 422280408
timestamp: 1783470538
version: 5
tags: {""visible"":false}
osm_type: way
length: 401.0
```

## Página 722 · Fragmento 1
*47 tokens · origen: ? *

```
highway: residential
name: Carrera 5
id: 422280409
timestamp: 1595866571
version: 5
tags: {""visible"":false}
osm_type: way
length: 530.0
```

## Página 723 · Fragmento 1
*47 tokens · origen: ? *

```
highway: residential
name: Calle 5
id: 422280410
timestamp: 1595866571
version: 4
tags: {""visible"":false}
osm_type: way
length: 284.0
```

## Página 724 · Fragmento 1
*48 tokens · origen: ?"
4021,reporte_map2.osm.md,reporte_map2.osm.md-chunk-094,markdown,,94,413,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: residential
name: Calle 5
id: 422280410
timestamp: 1595866571
version: 4
tags: {""visible"":false}
osm_type: way
length: 284.0
```

## Página 724 · Fragmento 1
*48 tokens · origen: ? *

```
highway: residential
name: Calle 3
id: 422280412
timestamp: 1752370975
version: 6
tags: {""visible"":false}
osm_type: way
length: 299.0
```

## Página 725 · Fragmento 1
*49 tokens · origen: ? *

```
highway: residential
name: Calle 4
id: 422280414
timestamp: 1595866571
version: 2
tags: {""visible"":false}
osm_type: way
length: 288.0
```

## Página 726 · Fragmento 1
*49 tokens · origen: ? *

```
highway: residential
name: Calle 6
id: 422280416
timestamp: 1752370713
version: 7
tags: {""visible"":false}
osm_type: way
length: 788.0
```

## Página 727 · Fragmento 1
*46 tokens · origen: ? *

```
highway: track
tracktype: grade3
id: 422280418
timestamp: 1595866571
version: 3
tags: {""visible"":false}
osm_type: way
length: 233.0
```

## Página 728 · Fragmento 1
*48 tokens · origen: ? *

```
highway: residential
name: Calle 6
id: 541931908
timestamp: 1595866571
version: 4
tags: {""visible"":false}
osm_type: way
length: 183.0
```

## Página 729 · Fragmento 1
*74 tokens · origen: ?"
4022,reporte_map2.osm.md,reporte_map2.osm.md-chunk-095,markdown,,95,489,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: residential
name: Calle 6
id: 541931908
timestamp: 1595866571
version: 4
tags: {""visible"":false}
osm_type: way
length: 183.0
```

## Página 729 · Fragmento 1
*74 tokens · origen: ? *

```
highway: residential
name: Calle 7
id: 541931922
timestamp: 1755804764
version: 19
tags: {""visible"":false,""fixme"":""add detail"",""unsigned_ref"":""25 CC 15_1""}
osm_type: way
length: 4960.0
```

## Página 730 · Fragmento 1
*48 tokens · origen: ? *

```
highway: residential
name: Calle 2
id: 633431245
timestamp: 1595866571
version: 2
tags: {""visible"":false}
osm_type: way
length: 112.0
```

## Página 731 · Fragmento 1
*44 tokens · origen: ? *

```
highway: residential
id: 633431246
timestamp: 1539364063
version: 1
tags: {""visible"":false}
osm_type: way
length: 129.0
```

## Página 732 · Fragmento 1
*42 tokens · origen: ? *

```
highway: residential
id: 633431248
timestamp: 1539364063
version: 1
tags: {""visible"":false}
osm_type: way
length: 93.0
```

## Página 733 · Fragmento 1
*44 tokens · origen: ? *

```
highway: residential
id: 633431249
timestamp: 1539364063
version: 1
tags: {""visible"":false}
osm_type: way
length: 79.0
```

## Página 734 · Fragmento 1
*42 tokens · origen: ? *

```
highway: residential
id: 633431250
timestamp: 1539364064
version: 1
tags: {""visible"":false}
osm_type: way
length: 120.0
```

## Página 735 · Fragmento 1
*44 tokens · origen: ?"
4023,reporte_map2.osm.md,reporte_map2.osm.md-chunk-096,markdown,,96,452,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: residential
id: 633431250
timestamp: 1539364064
version: 1
tags: {""visible"":false}
osm_type: way
length: 120.0
```

## Página 735 · Fragmento 1
*44 tokens · origen: ? *

```
highway: pedestrian
id: 633431254
timestamp: 1539364064
version: 1
tags: {""visible"":false}
osm_type: way
length: 50.0
```

## Página 736 · Fragmento 1
*44 tokens · origen: ? *

```
highway: pedestrian
id: 633431255
timestamp: 1777563563
version: 2
tags: {""visible"":false}
osm_type: way
length: 56.0
```

## Página 737 · Fragmento 1
*43 tokens · origen: ? *

```
highway: pedestrian
id: 633431256
timestamp: 1539364064
version: 1
tags: {""visible"":false}
osm_type: way
length: 22.0
```

## Página 738 · Fragmento 1
*44 tokens · origen: ? *

```
highway: pedestrian
id: 633431257
timestamp: 1539364064
version: 1
tags: {""visible"":false}
osm_type: way
length: 32.0
```

## Página 739 · Fragmento 1
*44 tokens · origen: ? *

```
highway: pedestrian
id: 633431258
timestamp: 1539364064
version: 1
tags: {""visible"":false}
osm_type: way
length: 35.0
```

## Página 740 · Fragmento 1
*44 tokens · origen: ? *

```
highway: pedestrian
id: 633431259
timestamp: 1777563563
version: 2
tags: {""visible"":false}
osm_type: way
length: 67.0
```

## Página 741 · Fragmento 1
*43 tokens · origen: ?"
4024,reporte_map2.osm.md,reporte_map2.osm.md-chunk-097,markdown,,97,462,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: pedestrian
id: 633431259
timestamp: 1777563563
version: 2
tags: {""visible"":false}
osm_type: way
length: 67.0
```

## Página 741 · Fragmento 1
*43 tokens · origen: ? *

```
highway: pedestrian
id: 633431260
timestamp: 1777563563
version: 2
tags: {""visible"":false}
osm_type: way
length: 50.0
```

## Página 742 · Fragmento 1
*44 tokens · origen: ? *

```
highway: pedestrian
id: 633431261
timestamp: 1539364064
version: 1
tags: {""visible"":false}
osm_type: way
length: 31.0
```

## Página 743 · Fragmento 1
*41 tokens · origen: ? *

```
highway: service
id: 686013355
timestamp: 1749519471
version: 2
tags: {""visible"":false}
osm_type: way
length: 241.0
```

## Página 744 · Fragmento 1
*47 tokens · origen: ? *

```
highway: residential
name: Carrera 5
id: 686013356
timestamp: 1595866571
version: 2
tags: {""visible"":false}
osm_type: way
length: 114.0
```

## Página 745 · Fragmento 1
*49 tokens · origen: ? *

```
highway: footway
name: Calle 6B
id: 686013357
timestamp: 1749498154
version: 4
tags: {""visible"":false}
osm_type: way
length: 99.0
```

## Página 746 · Fragmento 1
*47 tokens · origen: ? *

```
highway: residential
name: Calle 7
id: 686013359
timestamp: 1595866571
version: 2
tags: {""visible"":false}
osm_type: way
length: 113.0
```

## Página 747 · Fragmento 1
*73 tokens · origen: ?"
4025,reporte_map2.osm.md,reporte_map2.osm.md-chunk-098,markdown,,98,467,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: residential
name: Calle 7
id: 686013359
timestamp: 1595866571
version: 2
tags: {""visible"":false}
osm_type: way
length: 113.0
```

## Página 747 · Fragmento 1
*73 tokens · origen: ? *

```
highway: residential
smoothness: very_horrible
surface: ground
width: 1
id: 828926481
timestamp: 1752654896
version: 4
tags: {""visible"":false,""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 322.0
```

## Página 748 · Fragmento 1
*85 tokens · origen: ? *

```
bridge: yes
highway: path
smoothness: very_horrible
surface: ground
width: 1
id: 828926482
timestamp: 1595586363
version: 2
tags: {""visible"":false,""layer"":""1"",""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 38.0
```

## Página 749 · Fragmento 1
*74 tokens · origen: ? *

```
highway: path
smoothness: very_horrible
surface: ground
width: 1
id: 828926483
timestamp: 1595445025
version: 1
tags: {""visible"":false,""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 248.0
```

## Página 750 · Fragmento 1
*84 tokens · origen: ? *

```
highway: residential
name: Calle 3
smoothness: very_horrible
surface: paved
tracktype: grade4
width: 2
id: 828926485
timestamp: 1783470538
version: 6
tags: {""visible"":false,""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 434.0
```

## Página 751 · Fragmento 1
*72 tokens · origen: ?"
4026,reporte_map2.osm.md,reporte_map2.osm.md-chunk-099,markdown,,99,477,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: residential
name: Calle 3
smoothness: very_horrible
surface: paved
tracktype: grade4
width: 2
id: 828926485
timestamp: 1783470538
version: 6
tags: {""visible"":false,""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 434.0
```

## Página 751 · Fragmento 1
*72 tokens · origen: ? *

```
highway: path
smoothness: very_horrible
surface: ground
width: 1
id: 828926486
timestamp: 1755561082
version: 2
tags: {""visible"":false,""source"":""Maxar Premium Imagery (Beta)""}
osm_type: way
length: 633.0
```

## Página 752 · Fragmento 1
*47 tokens · origen: ? *

```
highway: residential
name: Calle 2
id: 830798916
timestamp: 1752371122
version: 3
tags: {""visible"":false}
osm_type: way
length: 87.0
```

## Página 753 · Fragmento 1
*53 tokens · origen: ? *

```
highway: residential
name: Calle 4
tracktype: grade3
id: 830802060
timestamp: 1595866571
version: 1
tags: {""visible"":false}
osm_type: way
length: 78.0
```

## Página 754 · Fragmento 1
*47 tokens · origen: ? *

```
highway: residential
name: Carrera 4
id: 830802061
timestamp: 1755562512
version: 2
tags: {""visible"":false}
osm_type: way
length: 114.0
```

## Página 755 · Fragmento 1
*48 tokens · origen: ? *

```
highway: residential
name: Carrera 4
id: 830802062
timestamp: 1749561086
version: 4
tags: {""visible"":false}
osm_type: way
length: 303.0
```

## Página 756 · Fragmento 1
*42 tokens · origen: ?"
4027,reporte_map2.osm.md,reporte_map2.osm.md-chunk-100,markdown,,100,447,/home/jose/repositories/kernel-boyacense/corpus_adl/data/reporte_map2.osm.md,"*

```
highway: residential
name: Carrera 4
id: 830802062
timestamp: 1749561086
version: 4
tags: {""visible"":false}
osm_type: way
length: 303.0
```

## Página 756 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393696715
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 13.0
```

## Página 757 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393696716
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 19.0
```

## Página 758 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393696717
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 11.0
```

## Página 759 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393696718
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 10.0
```

## Página 760 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393696719
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 21.0
```

## Página 761 · Fragmento 1
*42 tokens · origen: ? *

```
highway: footway
id: 1393696720
timestamp: 1749519471
version: 1
tags: {""visible"":false}
osm_type: way
length: 7.0
```

## Página 762 · Fragmento 1
*42 tokens · origen: ?"
